reviewerID,asin,overall
A2XTLB7LK1AI0G,0800141644,5
AVUBO1W7EV0WJ,0790743507,5
A2JSOABSWMMMTY,0780623134,5
A2GKIKEOUOFGNN,B000A59PMO,5
A286P7537129DK,B0001HAI0E,4
A2VF3BXFXXTEPL,0783239408,5
ACTYP447JCDX0,B000CSUNQQ,3
A2ZL87Q398NIUU,B00AG6NNTS,3
A1XP8Y8DA7OEI4,6300988767,5
A1UK4X5B5DWGD,B008JFUPOY,4
A34FOBX00IG5ZC,B00005JNBN,1
A1KZT2QK7NUFWB,B00B00HUC0,4
A3ITHH2J2HUND0,B000VIRD6U,4
A1RR3UGIW85C2S,B0007TKNI8,5
AOYTQFRLD8VLP,0767804309,5
A1M1GL2X80S7JG,B004LWZWGK,4
A20LFCSDG4YDEE,B004EPYZUS,4
A20ZFWGBY4REFX,B00005V1WW,5
A3HTKV1AW14EDB,B000069I1C,5
A1JH5J1KQAUBMP,0790729725,5
A3VL86LEOBZHVG,B00560317S,5
A1UWMOFWP3NTF8,B006OV7RQ4,1
A1IUTKQ3U4PFUT,6304913893,5
A1R8LZYZR3377O,B004A8ZX28,4
A21R5J5TYGBZOF,6301968778,5
A28LCUL3KAWNH2,B001QB9H1U,4
A3THTGKS8HUIMD,B0000CABKY,5
A1AF8GGNQ6LTBK,B000E5N69S,2
A26A8T38C2GQD7,0783200870,5
A2PMQH87R1H3QU,B00BEIYFWG,3
A2HG3FA94OP95M,6302928540,5
A2YT0RMJWQ7WBX,B0002CX1M0,4
A1VMG2HXMG41AR,6304601794,1
A2GE0LGX5DQXEM,B000ANVPUG,4
A22LBWCPZZF1J8,0310263662,5
A1HFRNJMWCKXDP,0790742780,4
A2PWUBVLTG22DD,B001OLP2TI,4
A1OIGNXNLPSJQJ,B001TH16DI,5
A2DQQUEPK53ORW,0767821556,5
A13E0ARAXI6KJW,B0009XRZS8,4
A3FEX9SZ1CZIZ7,6304675348,5
A3AY3EV2MFRFGG,B00003L9CQ,2
A2KR1N1HYEFNJ6,B004PQM80K,5
A3JSOLOAC9DTV1,B00FZM8Z7I,5
AMQDK2XE22I6K,B005LAIH1S,3
A1LF84ED2L4MXB,B000BBS9QK,4
A1DWNHQDZ0WO1O,B001YMDCE4,3
A2EW8M4IDE09F5,B0000EYUCU,3
A24PA468O7ED7J,B000E5N6B6,2
A1M0QL8USJWMQP,B00005JOHI,5
A3NV6I6U8R4L35,B000RC2ES2,5
A3NCIN6TNL0MGA,B000AP04GK,4
A2KU1KWE5GI7N7,B00006CXHU,5
AWW09N2XQA64V,B002DMJM7K,2
A1GDOQZIA7EMI7,B008JFUNYG,4
A29AHSM8RDYA2H,B00344EAIM,2
A18QVCSI0EPTZM,B008S2NAD6,2
AL6R156PH9ST5,B00G4Q3KOC,5
A1RSXP7MB772E3,B000ZN802W,5
A1PCSODSMUMD0D,B00915G6R6,5
A2CW9IQAPFEYLM,0783114729,5
A2DLKD4AC5JV5Q,6302824729,5
A1YRCG44URSYZ8,B002TG3ACI,5
A309SRXS2L8FGK,0790744473,5
AXLIZPL4HP8NI,630228175X,4
A2SDAHS8Z0JPF5,B002ZG97CO,3
A1FG91CM8221X1,B00005JLF2,5
AIOB6ITG9NPIB,6303196330,3
A5TZXWU8AALIC,B005FUTBV4,1
A2U4KVPAK32T96,B005CA4SFG,5
A1OOHB5H6DM6Y0,B001992NXI,5
A1Y87E22UVYCE6,6301608534,5
A20WL8JWV99378,B005CMGKTG,5
AHMBRRDMGIFV3,B008JFUPFI,2
AHKP7P4T2QDU5,B000M341Q4,4
A1C8NJBEZSKJ9N,B00DVD5RE2,4
A2WX1UESDOLXRE,6303212379,5
AJSLT738XDIGF,B00001QEE2,3
A370Z6I5GBWU44,6302864836,3
A2PVURJI9KSUOX,6300274195,5
A3AY3EV2MFRFGG,B00008O2ZL,4
A13Y57V8MRPUZN,6302869897,5
AI46E73DWKD2B,B002JVWRDQ,5
A1LVZTL5E78OQD,B00029RT9E,4
A3MLG7U2B69TOP,B00006AW5T,5
AAPT0IT4F8ABH,B00HQI811Y,4
A127A2JMATCBYS,B0053O8AFK,5
A1EBPT6UBJD2NI,B002VPE1AW,5
A2AYJSMMTWMVL0,B004LROMWU,5
A1J2UGC38701D2,0790751658,5
A1QQPIUXWD4G0Z,B00005YUO1,5
A35ZK3M8L9JUPX,6304681518,5
A32GCOTGFJ9XC3,B001FWRZ14,5
AYLPDW7CWJZKJ,6303148514,5
AZ1WAVVVM4FGF,B001O4C6NA,5
A2QXTN0TF88N8C,B000TGUUFA,5
APVNDUMOTRJ78,B000BOH91I,4
A4615B24E3Z5H,B00004ZDFL,5
AN8HJ0JQIHASU,6302629195,4
A2VP7JOT3K7PFM,0790746344,5
A10TUATN7SQ8UQ,0792838726,5
A2GFA333ZP5W1W,B0047UJBN6,2
AUM3YMZ0YRJE0,B00008RUYH,3
A3QBOS91518DOW,B004A8ZWVK,5
AIYJL7VRXAH9G,B003ZSJ212,5
ASDX2TSSGLY7F,B0000AMRUL,1
A2OKCS5234ZV7S,B000UAE7BS,5
A3M4C2VDWYJSSA,B000A7BQTC,5
A37MW0N86GMMTW,B000FFJ8BM,5
A4F8CJ1L4348V,B0000509C5,5
A45YM5LGEEK67,B002O4J4E8,4
A1UO0RKVNCS6PR,B00A704PG8,5
A37R64J38IW1XL,0783225970,5
A2F3SXHT6RBV81,B0002234LS,3
A1BH8I0AOIK4J3,6305025991,2
A3BVRA2QL3TIOQ,6302807840,5
A33XHXRTRZOQ12,6300146030,4
A1KT1GWCW8F80,B00013RC2K,2
A3RWAOPZTX9X23,6304366078,5
A336FE20YZZL3A,B000059H6T,5
A24MFHO4D04H06,B000HWZ4IE,5
AF2UOFC8BTHLC,0941981002,4
AZ33SATBCSVAX,B00003CXSP,4
A1CMZJ18J1QZDG,B004LWZW24,4
A1WN7Y941KA2SS,B00005ASOC,5
A2DT16LCU7OEBU,6301798708,5
ADWSD45P3NZGU,B0090SI56Y,1
ANGH6401L9Y0T,6302390478,4
A2ZVM6OIM66AW0,630305014X,5
A39W3263A9HCMN,6302510023,5
ACGWFI2ZTVF81,B000F2BNW2,5
A2MKC4GLJ3JUPS,B00CZ6U0HA,5
A3C0WSRUOCD8IG,6301619560,3
A3956O40ZZYFMY,0764005693,2
A3D4XTN2VQKDF6,6304935811,4
A18G7GG53G2X8A,B00005JPS6,3
A2W10PHU50SUH4,B00003CXRP,3
A3KF4IP2MUS8QQ,6302439485,5
A3O536E2YOKK4Y,0790742799,5
A2I6MGMBRBWRHS,B007PTCP7K,3
A36JRTSX97XUMY,B00005JCKU,5
A13RKCVOHY3GPN,B008JFUSI2,4
A1MK02HC440QT8,0783227930,5
A17FLA8HQOFVIG,B00008AOVL,5
A14OG5MAN6RAUF,6302864518,4
A3EISFBTLEQC69,B0000AI41Y,5
A355INY9KC9832,B00005JLBE,2
A244CRJ2QSVLZ4,B004UOH8XE,4
A2V599Y6NXIXDN,B005S9EK1S,5
A2RVCF21L2NPU5,B003INBO6A,4
A1U1GYM2SIA2PY,B00005M2BW,5
A1WX8TX62N6M3G,B0001LQJMG,5
AJNIACIPB2I5P,B001TMDXT8,5
A3AZXTMKMPF7IY,B005SQRYG4,4
A3DHQ5WO80X1IZ,B000ZBEOF6,4
AQLKBEVHUQ0JK,6304308388,5
ADWCFDYN9FRSN,6301163788,5
ABN5K7K1TM1QA,B0006TPDUM,3
AX8XKBBR09U0M,B003BGZ61S,3
A2T74RP19O2K4Q,6303391931,3
A3JUMMIGJ7B38X,B00005JLRT,5
A1UZ2VV0FVPNM6,B00E6D4HHO,5
AOASK3RBRA7HE,B00005JKX3,4
A6VFFRIHAXKRL,6303326811,5
A2IZTB4FJCB5O8,B000YABV7W,5
A2HVL790PBWYTU,B001RHGRSY,2
AB8IXEJ4ZYRXI,B005TFVM0I,5
AUS2EQT4NU3BF,B0001EFULY,4
A9TLGCNEBDERT,B006WNSHZO,5
A2ZQXHBN605JTB,B00005YU81,5
ALF06F901TFZJ,B0029W2V9U,2
A17IKKPZVYZIGH,B000I8OMEE,1
A2KXYKLOSXS4VY,B00074DY6G,5
A1XDGVLP4R4VAQ,B000LSBXF2,5
A17IDP37NM8TFJ,B000GRUQZQ,3
A84UFSF2SZS2W,B00005JLXB,4
A27H9DOUGY9FOS,B004EI2NPE,3
AYC3Y4QX7GATV,B000M341Q4,5
A34PDPXSDGQMFF,B00003CXSD,5
A1HCY4XQDCF8ZY,B005LAJ1O0,5
A1FW37K0DKH5M9,B005BUA1JY,5
A3SEDVZYQGTRVL,B000BNX3AU,4
APRZ2IVM8JTLV,B002DQQ96S,5
A2J21SAX9H81GE,6303212379,5
AW164JNI5FOZQ,B003EYVXV4,5
A2RXXA29NQNQMB,B00008YP0W,5
A2JXVM40EIV9F6,B004UXVDJA,5
A1W7E4B1OLU3VH,B000FIHN9S,1
A10VNTUCKHAAIH,B000095WW8,4
A26MJME9IBNETY,B00HNGZM48,4
A2ZB8B7VQONZA6,B00006LPHA,4
A3KMTOFTUUNFHG,B00028G7LG,5
A3Q1FVG9D6VFPK,B000056V7G,4
A1C610EVKM3CS3,B002AT4JOM,5
A1LCJVCSICOHZA,B00005JPFX,1
AQIE5TLU3NY94,B008220BLG,4
A1SEESSHPOTSDY,B000A7BQRY,1
A3JORTX0ULI6IQ,B00007G1XR,3
A8F2MH7IDPBCL,B002C6VMJS,5
A1UHBYL8Y2G9R9,B00005LC4L,5
A1LET625A2VX41,B008JFUO72,4
A1WFYHLFLB0KCI,B00003CXDF,5
A30LMTLC9XVWKJ,0780021932,5
A2NBUEMQZIHK0N,B000E8NRVC,5
A24CY48PYRVVZT,6303148514,5
A24X0P3SDUOVRN,B0002XI3C2,5
A2O4RKIYTH2OFI,B00121QGPY,2
A2FPDWTD9AENVK,0790736055,5
A2MJ2LPNNQ7LIP,6301963911,4
ATWBOP6K37WP2,6303965415,4
A16DFPRFMPA9LP,B00005JA9A,4
A2KI1SGCZT2OEI,B00FZM8Z7I,3
A3GP4ZU415L2FB,B008L0YMWS,5
ACSU6P3KQA4TI,B0000TG9Z6,5
A102H1PPMKOAXW,B00466HN86,5
A1Z64RLLQYQ959,B003Y5H53S,4
A2F75U0YYXFO91,6301966554,1
ADJ9W8DJJKDJO,B002OFV0PS,1
A2UYAFQ40U2PHS,1572521163,5
AANRAM3ZG21Q0,B00003CXXM,5
A10HK74MLK7DXO,B00005RYLX,5
AOKDKDMI32F3U,B000FBFUHM,5
AMR6UKHGUBLXK,B000MMMT9G,5
A2B8GXSCB1R05T,B005I4HNUI,2
A2LCH3N146MI66,B000JZ8IMS,3
AOMEZP13H0MQC,B0006212T0,2
A1MI9VOMVYBV1S,6300184242,5
A3K73IFELUXHVP,B00080ZFZ2,5
ACNTD3LADI0OQ,0783211856,5
A1PQH2Q3HATCT4,B0007LXP5Y,5
A1V5W1STC5RZNT,B00005QZ7U,5
A2RBOE7QG6HK7K,B00143XDYM,4
A1C58YXM2A30CY,B0000640VO,5
A1U360OMVQRPUB,0788882988,5
A2HGVGBEVX1XE,B0080JX4Y2,5
AWXZE7C30PJ9C,B002C7ELR2,4
A1JAJVL39M2LUB,B00028G6D0,1
A1KD8NJPZ01R37,B0008ENI0W,2
A3VFDQLSPTZBR9,B001DXS4DI,5
A1XRCCLZY7XZO2,B0002NY8GW,5
A26POXLU9XDM11,0788861956,5
A3OYZPXTFH5IEI,B005F3DFXG,5
A2FGHIU9PCNA3I,B00FM4S8IU,4
A1XN4SN2OETJAB,B00000JDIQ,2
A16TBDLZ0E1RMY,B00FGEO9NE,5
AS8NJH84YHF1P,0790731878,3
A3O9LMY2DTV2B2,0783225725,5
A3B9XTIDLP6BKN,B001LMAK5Q,4
A3EJYJC25OJVKK,0793960398,5
A3929TSRPOQWVM,B000FS9FH6,3
A3CM7GA6W03G0T,B0002PYS5Q,5
A1N3K6T4J04YHB,B005GYXMY6,2
A25KW7SOA78XAQ,6303122876,5
A3GAGA790C3F90,B00373PEVW,4
A2UXNWAZ9210SO,630212042X,4
AKZAIFCCH69ZQ,B008Y1YJN6,5
AL84ZT6D377CS,B00006IUHM,5
A3K3ZRWUN30GF,6302413435,5
AMVLSBP59YGNG,B00004Y7IA,5
A1Q4FFIDD52VF2,B00GUO2SKA,5
AK5PXHJI808E6,B000IMVE32,2
A2HOWQKTK8A4FO,B007L6VR12,5
A19PHVY41E0XSU,6300135411,4
A2UN6S1OEX1FHN,B00E849QSG,5
A1UFV2DFR918BP,B0049S1NW8,5
A1A0CPDUVT0ERT,B005PPMHWE,5
A2EEUQ81DTY7G3,6301973291,4
A1M62NSW68C508,0790731010,5
A36PYL1X0N2HBX,B002VL5BWS,4
A1N4KFLQHFQTQ6,B008JFUQ16,2
A37ZOGOK3GKF2P,630179821X,4
A3K5N2LA0XT7WW,B00005NB93,5
A30OS0EIOEND41,B003UN2IFY,4
ACDPNK5UAKW8R,B0009298MU,4
A1ZNBIACJ6232N,B00164KYV4,4
A2R6RA8FRBS608,B00007L4MM,4
ABO2ZI2Y5DQ9T,B00BEIYL6G,3
A30NA5MPYFYI7A,B000ARXF5A,5
A2EE0QU19W543S,0767802594,5
A21TOLI6QZZN72,B00015YVI6,4
A3PD3QGXSB51OQ,B001OQCV56,1
A1B8HI3VREI1H3,0792845757,2
A3IG2ZD9HPTJJH,B0000VCZMK,4
A1MWZ1Z5HH8Y15,B00BUUAV08,5
A3PPXVR5J6U2JD,B004EPYZT4,2
A19K0NBE2I2NHR,B000OCY7JE,3
A152C8GYY25HAH,B00005JND5,4
A2582KMXLK2P06,B00687XNVM,3
A1E85KPLPYVW8E,B000FAOC2M,5
A2IAYTRJIUMK67,B00FQY4C86,1
A2LP0LS52619XV,B0013J30UE,5
A31CXEZDNUT3OF,6300215873,4
AXSH6O4OP5L4M,0792164482,4
AC02AJLX2IMIW,B003DLTBVW,5
A2IETP3EOYU4UW,6300213803,5
A2809U2S14N0K1,B000CQLZ0Q,3
A141HP4LYPWMSR,6301254899,5
AW1RJ48Q8ST0I,162022027X,5
A1YEFEK45U2J9P,B002DYKPGK,5
AHZFHJ80AP04Z,B00005Q319,5
A3UPCYOO9LU726,6302717744,5
A3OQM24PGL7K6Z,0790751151,5
A1DEKL9TDXV8TG,B007MDB6Y2,5
A2HUCDCGCLHY93,141708412X,5
AVMJOWP2ZPD2E,6304326297,5
A1COW0UIB5HA9J,B000GLL1U6,5
APIW11UEPKIC2,B00003CXXM,5
A1A4294I3O3VXQ,6302541670,5
A3Q6BY9K8P2PIL,B00003CXRM,5
A3NT09JKO3O1ZO,B0001NBNJ8,5
A2ZLROGIL2V7GV,B000FVQYQ8,4
A2N9IY49C9W66A,6304981643,5
A36XPO5XCP1IUJ,0783221487,3
A15IN5H4IATSHQ,6301969081,5
A5U6H9HP4YYPD,B000VWYJ86,4
A3JY5SBE10ELER,B004P2VQXE,1
A2Y739CRM15WDL,B0006Q93EW,3
A7SH17QOZ4FBP,B0010YVCAM,1
A3PQ38JCLF3I93,6303855466,5
A19UFCMSFGOZ2K,B00003CWL9,5
A2J57EQ9KPGXR9,B00016MSV2,4
A24DXMZ9N9SL3B,B00007K02J,5
AM9WPYNS0XX4S,B0009FU0ZQ,5
A3M5O6UHXO9IBU,6305280665,3
A3UT41TWD7N0D5,6303315607,4
A1DJLUH6JQ1RHQ,B004916TRE,5
A15PTAF4AH3GGH,B00005JNC2,1
A11PYOYGM70DNY,B0000C2IQW,5
AX7WZPQOY27IE,0792846877,4
A4U0JH5UCF0X0,B000VSDNHS,5
A2RWGW6TGUX7E5,B000E1XOJY,4
A17LEYMZI8OYOQ,B001EXE2Y2,5
A9MOZDD4DO6FY,B000X1Z0BU,5
A2QVGELFE9LL41,B000A8NZ0O,2
AJNQTSR3IMW8Z,B001R1HEMI,5
A33KOI9H4HE5YZ,B000VNMMQ6,3
A1G5Q9HBN0EGDV,6301039475,5
A1DGVD2MNK34EI,0767834739,4
AF32TH47Y1KM2,B000Z27H8Q,5
ADORN2AT1QEJH,B000GALI6O,5
A39XBM2Q8DTK2V,B00005JKEC,1
A3G074429X8F0S,0784010218,4
A2ZN5S12GZHEL,B007W38WQ2,5
A1X28ARLHYQQXU,B005LAIHCW,5
AOJJON88JGVA2,B00G15MDI0,5
A1D2ZN57YG2NMH,B00005JLKB,5
A2ARMOSJJU34V9,B000F7CDXA,5
A3N2OG0TZNPXET,B00G2P79BU,5
A1LZJDKP74F5S7,B003F3NDWG,5
A3N8RZSXKN1OR2,B000ZECQ08,4
AQP1VPK16SVWM,B006MFQ4OS,4
AGGL83GZMDZ11,B005M0X078,5
A37DRT5HJQDTSF,B00003IPFL,4
AKUIYX3PU2PJL,B002ZCY868,5
A3E975KR2HRERX,B0001VL0K2,1
A6A61594IFWJY,B00008DDXB,3
A2CK0VXUDVXGMN,B001KZIRKY,4
A2TP5VRSHYUH9C,B004ZBFRN0,5
A2R6RA8FRBS608,B000KB489I,5
A35RCE15OI0ENL,B0072GPPNC,5
AWI64C2WUJ84Y,B002JVWRD6,5
A125Q5NHQW8BRN,6303257429,4
A2CNXXVWOAPE0B,B001P9KR8U,5
A1I7GHG2XNYO3J,6304819927,5
A16SHG1ZVOYKVQ,B00BEIYHO2,2
A2F3SXHT6RBV81,B000068MBI,3
A1DIDX2O15GOQD,B004LWZW42,5
AMQHUUTD8TJTE,6305110859,4
A1BHMMYU2EUBQ4,B00565DXJY,5
A1M8RW7SMH8Q6X,B00001QEE2,4
A3296WVAY8CDPQ,B000BDGW94,3
AGPSGPEALR1F3,B0034G4P80,3
A2SOOLQ1YRNPC0,B007L6VRBM,2
A19NLU301K2AWX,6300216268,4
A2G9UVH0WU3APE,B00005JPXY,1
A16XRPF40679KG,B000X7SDDG,5
A2O6MF685ZHN11,B000F8DV1M,2
A2156M7AV8S8ZO,B001AWV2CM,1
A19YBXY23A06XD,B00A2H9JWG,4
A2ULRHCKZEQRG6,B00JESQSY6,4
A1YA1TEMWN7XWM,0792838084,3
A2SVF362MG503H,B001NFNFMQ,5
AF8C86SGYLH81,B002EOVXB0,5
AKZMP6OOE89GV,6300250156,4
A2ZMWGU610X3ZT,B0039PGH9G,4
A107ZX1O8JZCN5,B004FM2EL2,3
ASEBX8TBYWQWA,B002AG2NTI,4
AUE1NVVQGS816,B00005JKDQ,5
A1KONL8ECYFG37,B0056031UU,5
A3VPYQGLFH9XAD,B008JFUQ16,5
ARMVAHWQQ9S8A,B0024HH2WG,5
A3O2RCKAMSE9X7,630339406X,5
A10H47FMW8NHII,B0067EKYS6,4
A2MGLLWUBR8ALC,B000TSTEMS,5
A14KYJDS8EIADE,0784003785,4
A1FCWRSICTO2AH,B00005R1N3,4
A3F1TGEKJ86WKR,B000EOTTTU,5
A38YCC3LRBYCQ1,B00695E1BY,5
A2AOYBCPW2X3CH,B00004TWZC,5
ANCJ0F675T25Z,B00G4Q3KOC,5
A2R16TTU013BVH,B000RO9Q7W,4
A28N2AWOVO2PB,B002AT4JOM,3
A1E0GXUW9GPXRJ,0792840909,4
A3ROIC6TEAT14X,B0050QNOB6,1
A1M11MSAU93PO6,B0002PYS74,5
AOU6DRIC60ANF,B00440FO6M,5
AIMLEU03G24YD,B005OT3FW2,5
A1MBN0HM8B20WJ,6305210144,4
A2HVL790PBWYTU,B000N301P8,4
A31F8SIN4XENUB,B000JJSL1W,4
A15ODDCFHX3G3H,B0007GP70U,5
A1UHM3D3TR2A3A,B000006GDL,1
ACIJVXJWC1SJO,6301024427,4
A3863M2049OPN3,B00005JM7T,3
A1B8YMUJKAM3EF,B006Z7Z3KY,5
A5UMUVEV1RUS9,1404918051,4
A34D06JL7LC6MU,B004EPYZP8,4
A31LMJXQWZ1JD9,079394144X,1
A186T96KO7RGS7,6305609756,5
ANQUC4ZM40ZU9,B005LAIHZY,4
AIB4R0DN40Y8I,B004LWZWFQ,2
AJMU8VVFKMZI4,B000LXHK22,3
A2RMIA6EPNE1NG,B0007GP71E,5
A19VKMT1RRZHDX,B000RL5H6Y,5
A391YPR0NFTCLK,B001PR0Y8K,5
A1TXEMVNBAPXSR,B00E00OGE2,4
A25DOH4OEADRUF,630587493X,5
A3F31WV27FJMFM,6305161534,3
A1NAS49A6LFCYB,B0064NU002,3
A8FIFN6QR5MU7,0780623134,5
A3LZBOBV9H1HDV,B0002I84DA,5
A1C7BWPATO40VA,B0036TGSIK,5
A30TK6U7DNS82R,B000YAA68C,3
A1M4LG26EXJKVN,B0007NFLRC,5
A2MHHLMP07Z9NK,1615774254,5
A3IP5IWF3496D2,6302182921,5
AIRQJLZRQWJ2M,1415721092,5
A11X9ZX95PHNPA,B00006AL1D,5
A1Y8IUMN7TBKS,B001U0HBPG,5
A3HXEFLSJUBDTN,B005LAII62,5
AURTP07CXRZES,B00005JPS8,5
A2JZPCMOTA44DV,B001O0Z82U,5
A1JZTUTR2DCPU0,B003Q6D2B4,5
A1H1IXCZ3MEGHB,B002LMSWN2,5
A2490GBIRZVVJT,B0001AG01M,5
A1AJOROB0L23YI,B0000CABK8,3
A3HJ8ZPQN5VR7X,B000FTDVCK,4
AI0OAQ6E2O8VF,B00005JKPT,3
A3BJDFGSLXFB36,B001SGEUYW,2
A2888PH7QG3D95,B009AMAK54,5
A1Y87E22UVYCE6,B00004RFAY,5
A103W7ZPKGOCC9,6301792769,5
A2ZB8B7VQONZA6,B00004YRWV,5
A2A0FBLKJN4ZY5,B001GCUO0C,2
A99NZX4ACZXF3,B00CTMQ7WM,5
A1KSIS97IZIIXG,B000VWYJ86,4
A1YUDUB20HKEDS,0783227078,4
A37OCJ972OQIM3,0790729393,4
A2TVJBFVYUDEHG,B002AS45SS,2
A1AT2UKKQOXV3A,0790729636,5
A27QXQQOLAMRRR,B001A7GOCA,5
A2JK2F69GDATO0,6300268470,5
A33RAEZ92S50WB,B002ZG99B8,1
A3M2WW0PO34B94,B000K7UBSO,3
A1VXL56DT59AZO,6301015320,5
A3F87HZTNMCU7L,B0012CJQXW,5
A1BWW3VMNDQW0,6300214230,5
A1T11DLCGX2Z9N,0792839242,5
A220FJEQNGMSRN,B000PKG798,5
A1DUU4BBVTZECU,B00005JKXX,4
A3BNNVUDQ7LL3M,B0066E6QXE,5
A2HBF6T3GHD9FN,B00005YU1M,5
A13XK1XROK2Y1K,6303451535,4
A3VMFB5T15HAHD,6300251012,5
AQTZVAZ5WRHKW,0780623088,1
AQ2DH71JX18E1,B00004U8H5,5
A19CZ0C6CPQKYI,0790731452,5
A1D2C0WDCSHUWZ,6300988546,2
A3FKPWE7YBKPCO,B000ASDFIQ,5
A2V0Z3HU7IZIHO,0800114051,5
A3C38TXRWSEFEW,B003CJXJ4A,5
A3W4P2Q777B1OL,B00008IHAV,3
A2T0UTM7U1Z42I,0790749068,5
AWN1KDEONJDXH,B002VYX8AW,5
A9IP685WQXGQ2,6300262731,5
A2S29R5536MIKH,6304109318,5
A2FRKEXDXDN1KI,B0021L8V2A,4
A1863FWX3KULDN,B002DGTAGY,5
A34SW22SYI7YUL,B005JZBOV0,4
A37PWJWYUORD2T,B000TXPXCS,5
A2PJSHMB83QYKX,B000M341QE,5
A3B87UZLPCF0HW,B000XUUQRE,4
A1S3FAW9KHCW4W,B001XURPM2,4
A4AF5MNO6G092,B001A7GOCA,2
A3E8J766X4JXS,B000CEXF8I,5
A15A5KV9SSXYE3,6305746540,5
A14XW8BJGEBM91,B00AMHFODE,5
ABO2ZI2Y5DQ9T,B0043X1FMW,2
A1WEHFBHFG74H8,B0010YVCAW,2
A1FEKH66XUTTOP,B0000016TL,5
A1M5FO1CE0XEBN,B00AF6B22E,3
ABLMW4Z90KZCR,B0001GF2F6,4
A20CTDRLT4HFI2,B0019BI114,5
A17UBY9JDNLEL3,0793906091,5
A3RNP5X8ZGZIEI,B00002RARS,3
AV5H2I9CHN8YI,B0058YPI5K,4
A1XHKMUYXZ5TM7,076784257X,5
A23E0RDGU1TUWO,B001U4FJ9C,5
ATRUKHR9SPZMR,0792836030,5
A1B3KYR39G892G,B00026L7P4,5
A3UA046AA3DXFD,B0013D8L7M,4
A3C6TD8ZH4UHSO,B006XEH7EO,5
A29NWRJ5TX06A2,B008L5FFMO,5
A5RG9P21L1U2H,6302148383,5
ATOSQVSOA3D8Q,6305870160,4
A18F0JJ1UJZWAS,B0015OKWKS,5
A15LXGTAM3B3HO,B000C1VALU,1
AFLTHO3MB4825,B00005JNTI,5
A2M55X61PN04VY,B00078XGOM,5
AFWRDSB1UV2HG,B00HFC30A8,5
AXMKAXC0TR9AW,B007RKFXLM,5
A1EYR6PIZNX1H5,B005LAIHZY,3
A30TALKCA3L0VK,B005OK721G,5
A13FVEMABAEZLN,0783116926,5
A2SA6LR78V49UV,B000O5B4BU,5
A2MJKH6DQIKTM3,B00005JL6V,5
AX5ZFU92MGAZB,B00C7AO2J6,5
A2TOL9QN6PKOWE,B003EYVXV4,4
A2WWKXKIW12MNE,B0002V7OEM,4
A1YP3SL1BOWLM8,B00DJYJWVW,3
A2S39OW7XJNBPH,B000JJSJO6,5
A153NZD2WZN5S3,B00005BJOE,4
A3P1WI1ORAX3B9,B00005RIYJ,5
A19ED3J4UOENNT,B001FB55L2,2
A1FJIRW8MIQOLW,1404979964,3
A2MOK0GCX6JT4,B0024396EW,5
A14794N044AML4,B000BF0D92,3
A2MVZS39F3XKH3,B00006674Y,5
A14EEDQ7YMUQ0J,B002IRYYCI,3
AIYF0LFBRKFS3,B0058YPN0U,4
A1GKTHLZOWBLKL,B00004YRX5,3
A3UPYGJKZ0XTU4,6300181278,4
A1806QLIG0NXHR,B000FP2OPY,5
A11IEVWTVBKW2J,B0009298MU,4
A1FFPPPIOSI36M,B000NIVJF4,3
A1ICSF7RXUAJHM,B000E5KJF2,5
AZMZB6YUWIBGV,630426786X,1
A36M424K8QX580,B0009ETCVA,2
AW4MT9WP95TVD,0783217048,3
A11SPSEM08VIXX,B000TJBN7Q,2
A21GYA1BSIOPZY,0767835069,5
A4EP2HY72BAF7,6300216446,2
A2VMT89TCSF105,B008CFZQQS,2
A4K86OFPKKUGW,B0060MYOH2,5
A2BPNL9FYEYMBW,B0015LPRPG,3
A365EIK53PHKCE,B00000JNTX,4
A11XKY4EIU2KNR,6304963076,5
A3HZG7E435SH90,B003VMFX2E,5
A1DOEL69Z9KQTV,B00005JPTK,2
A18GP1PWVTKXQQ,B003ZXNCH2,4
A3A3W1YDAVVYGZ,1404993169,5
A1TR9417Z4U72F,0767811054,5
A1UFMB4VWGFH6Q,B0090EDE00,2
AAEP8YFERQ8FC,B0000WN0ZA,5
A6X6LNZO1C3EZ,630130473X,5
A2YQ2BJEVSLOMZ,B00006IUIU,5
AS1KQ8H27S80Z,0783225792,3
A6PQ7RFSU38WR,B0009PW48C,1
A1Z0BCVFTQNWKK,630428666X,5
A3O536E2YOKK4Y,0792845633,5
A2KVUYPLEW4LXT,B0000AI421,4
A1QM2TH24PYMKR,B000J3OTO6,3
A276BSDSBYTULH,B001OQ17SI,5
A2IYRRHZMF49L1,6300214567,5
AIK7I9BYWV9Q1,B00AZMFINM,3
A3T0WT5192IFWI,6302375819,4
A2RKI7RPP5CJMG,B000078UJV,4
A1T8FVB93QQNOM,6302884705,5
A3VQSFORKH8B7O,B000PE0G0A,4
A34BUK6Q132V75,B000AMJG4Y,2
A34QK7L52QVWXA,078323418X,4
A9G7RE8KMHVU,B000J0ZPNS,4
A1QFQ9SQZVGUK4,6304075413,5
A152C8GYY25HAH,B00003CXFG,3
A7SH17QOZ4FBP,B00005JM39,4
A2UYAFQ40U2PHS,0784011559,5
A28IAZZI0SNRMW,B005LAIIHG,4
A26UU8BNVNEZT0,B00BXTFDK4,5
A9VGWFG3EJ8P2,6302595916,5
A3KB1H0S7T6JX1,B00062IDEW,5
